"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"668","FDW36","OUT046",1704.98940315737
"669","FDH35","OUT046",2643.60402025045
"670","NCS30","OUT027",2972.50741841215
"671","FDN49","OUT017",733.759241917177
"672","FDL08","OUT018",2964.63732684286
"673","FDI09","OUT013",3412.08777097542
"674","FDP19","OUT018",1711.99365615647
"675","FDU21","OUT010",122.486913353179
"676","NCP41","OUT045",1811.46281061071
"677","FDY10","OUT013",1942.71161705892
"678","FDP12","OUT018",611.602820827088
"679","NCN26","OUT049",2107.95360632242
"680","FDK44","OUT013",2742.24939785741
"681","FDC28","OUT049",1543.341757003
"682","FDJ41","OUT027",6078.70798799243
"683","NCT29","OUT035",1776.29568824389
"684","NCH42","OUT019",438.633833182911
"685","FDU60","OUT018",2417.18520911925
"686","FDS02","OUT045",3063.98369633262
"687","FDC51","OUT046",2041.49861962765
"688","FDU03","OUT013",3304.78175169751
"689","FDX39","OUT045",4291.68126864605
"690","NCY05","OUT010",169.807693269566
"691","NCL06","OUT027",5674.84326769073
"692","FDD32","OUT035",1343.15470220258
"693","NCN41","OUT045",2022.32931603317
"694","NCX53","OUT049",2407.35200983962
"695","FDU57","OUT019",348.433624787973
"696","FDQ23","OUT046",2000.63807402816
"697","FDQ52","OUT045",4775.22326045862
"698","FDC14","OUT045",554.348855078931
"699","FDY09","OUT035",3619.20076722678
"700","FDQ28","OUT045",2564.01253576125
"701","FDV25","OUT046",4341.5815034961
"702","FDJ07","OUT035",1974.47261866292
"703","DRB25","OUT049",1736.78684372898
"704","FDK52","OUT019",660.536967752363
"705","FDY52","OUT027",1738.84390553435
"706","FDB28","OUT046",3391.36069307326
"707","FDT36","OUT035",660.143082203719
"708","FDV25","OUT017",4385.28999222698
"709","NCN07","OUT027",3370.09858585425
"710","FDC57","OUT017",3356.57961222173
"711","FDQ03","OUT018",3244.06033440751
"712","FDU23","OUT017",2997.15752771452
"713","NCX41","OUT035",3690.96583613593
"714","NCD06","OUT035",842.296743378655
"715","FDW08","OUT045",1522.32000169875
"716","NCU29","OUT017",2445.6197392828
"717","NCE06","OUT013",2569.8558541886
"718","FDV52","OUT010",250.208060376041
"719","FDB02","OUT017",2698.1136516202
"720","NCR18","OUT045",707.734957190939
"721","FDK16","OUT049",1524.17072346996
"722","NCQ29","OUT010",721.089403948392
"723","FDZ01","OUT019",253.694637831689
"724","FDW27","OUT035",2453.92249494735
"725","FDD17","OUT018",3600.11008004011
"726","FDW39","OUT013",2769.12067747507
"727","DRH59","OUT045",1004.49226228318
"728","FDS52","OUT013",1349.61293024108
"729","FDU40","OUT027",5715.27451168825
"730","NCF54","OUT013",2723.78962712324
"731","FDH46","OUT045",1624.79677135039
"732","NCP14","OUT049",1704.09432442808
"733","FDH50","OUT049",3040.62547536115
"734","DRF15","OUT010",338.260122675549
"735","FDV27","OUT027",2578.93601469689
"736","NCJ06","OUT049",2230.92084879997
"737","FDN02","OUT018",2963.17628958463
"738","FDQ51","OUT049",966.727026785377
"739","FDQ07","OUT017",4187.61304064847
"740","FDS45","OUT049",1777.41314528593
"741","NCJ06","OUT045",1821.36002860325
"742","FDD36","OUT035",1944.5281863135
"743","FDY25","OUT045",3300.39748582049
"744","FDU52","OUT046",2595.96096618469
"745","DRK47","OUT017",3593.75127873916
"746","NCL30","OUT017",1963.45000293804
"747","FDN22","OUT035",3988.68005675257
"748","NCF30","OUT027",3095.58717351843
"749","FDK03","OUT035",4345.26544620217
"750","FDT45","OUT017",869.444532135985
"751","NCC54","OUT027",5387.69588602059
"752","FDP08","OUT018",2932.60536188365
"753","FDU44","OUT046",2711.67740839499
"754","DRG39","OUT035",761.927530419203
"755","FDU32","OUT049",1901.71336995081
"756","FDY27","OUT049",2791.80929552041
"757","NCP54","OUT013",1979.17848175037
"758","NCZ41","OUT049",1939.49745990429
"759","DRL49","OUT013",2424.42975006563
"760","FDI05","OUT018",1084.51349645052
"761","FDY56","OUT045",4561.46498157796
"762","DRC13","OUT013",1865.76020604296
"763","NCV29","OUT017",2938.7663658396
"764","FDR24","OUT049",1258.95232089526
"765","FDZ34","OUT018",2730.63781731633
"766","FDP37","OUT035",2076.65178150352
"767","FDX08","OUT027",5306.38801191696
"768","FDS57","OUT045",2058.07976211354
"769","NCG18","OUT049",1687.59050570239
"770","FDK25","OUT018",2778.17866157965
"771","FDH53","OUT049",1460.44151274146
"772","DRI59","OUT018",3134.74602482008
"773","FDA52","OUT046",2565.30001887916
"774","FDT20","OUT010",135.665489559564
"775","FDE36","OUT019",569.318349625034
"776","FDI24","OUT017",3052.27078637749
"777","FDB28","OUT018",2992.37740982004
"778","FDV11","OUT017",2493.33479960585
"779","FDP01","OUT046",2144.65299869058
"780","FDD34","OUT027",3786.31664181492
"781","FDJ50","OUT027",1851.14686004159
"782","FDZ44","OUT013",1719.84813540257
"783","DRO59","OUT035",1338.31147907953
"784","DRB48","OUT045",686.309927066438
"785","FDR21","OUT018",2578.11118520772
"786","NCE42","OUT010",620.438897717018
"787","FDO23","OUT046",1565.30778252479
"788","NCE30","OUT018",2945.05348940332
"789","FDQ22","OUT035",653.738787297495
"790","FDY01","OUT045",2017.06306817289
"791","FDS08","OUT017",2479.50631166415
"792","FDG28","OUT018",3365.40351294043
"793","FDQ51","OUT018",787.432666180227
"794","FDB05","OUT017",3767.45157341166
"795","FDO56","OUT049",2166.39088015883
"796","FDE02","OUT018",1315.91202867527
"797","FDN45","OUT017",4029.77281644733
"798","FDS09","OUT013",770.999782673239
"799","NCA54","OUT018",2454.81651994304
"800","FDP09","OUT010",532.631460351534
"801","FDC53","OUT045",1517.39797375125
"802","NCM55","OUT017",2943.53812281015
"803","FDL09","OUT018",2757.73038828112
"804","FDA11","OUT019",281.471692729833
"805","FDA50","OUT045",1595.28101562773
"806","FDC23","OUT017",3779.93083806229
"807","FDE22","OUT049",2596.29467909386
"808","FDD23","OUT046",3781.96517926462
"809","NCA29","OUT049",3602.81510559799
"810","FDK38","OUT046",2371.84613759796
"811","DRC13","OUT046",2040.95066246084
"812","NCP43","OUT049",2866.25050404693
"813","FDX28","OUT049",1444.69646199179
"814","FDF08","OUT049",1433.41775759947
"815","FDZ33","OUT046",2601.44792072827
"816","FDD10","OUT049",2288.66150932965
"817","FDO58","OUT017",2802.7436705868
"818","FDI50","OUT017",4002.30716978417
"819","FDO58","OUT045",2663.32686653545
"820","FDX08","OUT013",3532.80181603191
"821","NCK17","OUT010",162.129221582484
"822","FDF39","OUT035",4659.8892916866
"823","FDU45","OUT010",289.595572182758
"824","NCJ18","OUT018",1657.30766782499
"825","DRC27","OUT019",535.776486768583
"826","DRC25","OUT035",1524.20243905857
"827","FDU59","OUT035",2220.94037897472
"828","FDU28","OUT035",3046.59665646038
"829","NCP30","OUT046",765.888886721713
"830","FDB39","OUT018",944.365996138782
"831","FDE41","OUT013",1442.02718080762
"832","DRH11","OUT010",186.022930741351
"833","FDA58","OUT045",3501.75263551925
"834","FDU50","OUT046",1756.54889664654
"835","FDM34","OUT013",2192.32311503777
"836","FDM44","OUT027",2937.73963274156
"837","FDR39","OUT045",3115.88441383025
"838","FDM25","OUT045",2886.0267836973
"839","FDQ49","OUT049",2006.94871438669
"840","DRH25","OUT018",776.748431319295
"841","FDM09","OUT027",4244.45194031544
"842","FDL44","OUT019",490.07231689258
"843","NCR42","OUT018",549.157271457399
"844","DRL59","OUT046",928.907117048214
"845","FDX43","OUT013",2497.18548788788
"846","DRK47","OUT010",677.275040395436
"847","FDU48","OUT018",1573.40561104959
"848","FDY12","OUT045",890.733325556442
"849","NCN43","OUT018",1799.76893123029
"850","NCM55","OUT018",2651.37236946976
"851","FDQ21","OUT027",2992.39346820602
"852","FDX13","OUT035",3950.90235221289
"853","NCK30","OUT027",5460.77676033806
"854","FDG20","OUT049",2404.11930925463
"855","DRG27","OUT017",694.619397687291
"856","FDY14","OUT018",3793.68378424952
"857","FDP59","OUT035",1683.27107813762
"858","FDU60","OUT017",2949.19993505707
"859","NCC18","OUT019",493.435733505202
"860","DRJ39","OUT017",4434.48975189648
"861","FDS07","OUT049",1910.47643991781
"862","FDM08","OUT027",5535.85993642911
"863","FDP51","OUT045",1891.47604487274
"864","FDU16","OUT035",1277.31968423211
"865","FDH12","OUT013",1935.28056107705
"866","DRE48","OUT010",516.706858391349
"867","NCL42","OUT027",5787.64606575871
"868","FDR21","OUT045",2874.12553684572
"869","NCW29","OUT035",2304.86303738748
"870","FDO11","OUT013",4488.40274095028
"871","NCM31","OUT049",2091.86738896185
"872","FDV35","OUT019",400.9832744
"873","FDF58","OUT017",1052.34124055332
"874","NCE43","OUT049",3498.88910796617
"875","FDA02","OUT035",2256.9866970758
"876","DRL37","OUT010",159.730402650209
"877","FDR24","OUT018",1407.7897135134
"878","FDW59","OUT049",1403.06897584826
"879","FDS22","OUT049",753.780992780381
"880","FDW24","OUT017",919.132811875475
"881","FDU24","OUT035",1733.70217540548
"882","FDA21","OUT027",5605.96609903724
"883","FDH58","OUT027",2938.64373810661
"884","FDW36","OUT018",1501.27477041204
"885","FDI45","OUT027",4855.52132275111
"886","FDU01","OUT018",2595.22064364337
"887","FDF35","OUT027",2822.34212354865
"888","FDU43","OUT019",505.25758957345
"889","FDE24","OUT019",281.498038622249
"890","FDK50","OUT049",2728.22489900832
"891","FDG31","OUT045",981.490509880456
"892","FDC60","OUT045",1611.87909374149
"893","FDL36","OUT013",1497.09506695555
"894","FDP21","OUT013",2992.98751483659
"895","FDW16","OUT045",1277.7307985155
"896","FDX02","OUT017",3329.52288217999
"897","FDQ58","OUT027",3661.43142245298
"898","FDT51","OUT046",1788.66436830081
"899","FDD59","OUT049",1432.66970210043
"900","NCM42","OUT018",1746.51773442467
"901","FDA57","OUT018",687.723857838356
"902","FDZ48","OUT035",1527.9561013237
"903","FDE46","OUT045",2391.41048926669
"904","NCZ30","OUT019",403.184006849102
"905","FDB56","OUT017",3260.10990361927
"906","FDA25","OUT027",2664.39378598856
"907","FDD20","OUT013",2120.21110755919
"908","FDL25","OUT013",1401.49637154725
"909","NCO18","OUT049",3454.40126761258
"910","FDJ45","OUT017",767.408503521055
"911","FDR12","OUT035",2908.74617727183
"912","NCF19","OUT010",125.375129957364
"913","FDK25","OUT046",3025.52715149327
"914","NCR17","OUT046",2100.42687645165
"915","FDC52","OUT046",2435.8775545766
"916","NCA54","OUT017",3424.95261848688
"917","FDR45","OUT010",533.132717126565
"918","NCM19","OUT049",1979.44116913224
"919","FDF39","OUT027",5891.03462655051
"920","FDX23","OUT049",1272.37487974573
"921","FDD58","OUT027",2729.92486686663
"922","FDX28","OUT013",1792.90735858364
"923","NCD31","OUT013",2748.26989545548
"924","FDU57","OUT018",2252.5254067758
"925","FDI27","OUT046",792.17626147782
"926","NCM42","OUT046",1773.95156664562
"927","FDD32","OUT027",2336.82589218015
"928","FDI34","OUT013",3517.81071244231
"929","NCM29","OUT049",1808.81373506333
"930","FDG46","OUT018",1825.38462769161
"931","DRC01","OUT010",173.894490822288
"932","FDB15","OUT027",6065.08627681353
"933","NCA17","OUT027",3524.06567272746
"934","FDF10","OUT046",2996.67584409167
"935","FDR26","OUT027",5115.35927864
"936","FDI02","OUT049",1646.08011248731
"937","NCM54","OUT010",309.766925146062
"938","FDF14","OUT013",2354.42072334569
"939","FDJ33","OUT010",267.386725581558
"940","FDM20","OUT035",3983.57304764961
"941","FDC03","OUT027",5629.87709225528
"942","NCX05","OUT046",2027.68375335062
"943","NCM41","OUT027",2789.38588560822
"944","NCU29","OUT010",436.788808340501
"945","FDQ59","OUT017",1393.47824600639
"946","FDH46","OUT010",253.625829840303
"947","FDH09","OUT013",843.758402358243
"948","NCD06","OUT045",844.505338957973
"949","FDC15","OUT035",2374.75916192701
"950","DRD37","OUT027",1358.93691848285
"951","FDT28","OUT027",4034.00720568403
"952","FDR28","OUT027",4294.95190618416
"953","FDT38","OUT017",1313.76559162722
"954","FDV34","OUT027",2047.52546660306
"955","FDY52","OUT035",1075.40791303167
"956","FDB34","OUT013",1725.26756755017
"957","DRL23","OUT018",1573.95646419751
"958","DRB24","OUT046",2154.94655506525
"959","FDJ50","OUT046",1004.32933056585
"960","FDQ49","OUT035",2174.54008044197
"961","FDP20","OUT035",1857.1025352564
"962","FDV19","OUT027",4689.95741259307
"963","NCR54","OUT045",2936.52763392968
"964","FDO09","OUT010",592.962488203296
"965","FDS57","OUT018",1953.51824333853
"966","FDN10","OUT049",2029.58836799012
"967","FDV23","OUT049",2162.96749591732
"968","FDY28","OUT049",3848.90647395983
"969","DRG51","OUT013",2447.0749672392
"970","FDD45","OUT019",258.210542207174
"971","NCL18","OUT027",5554.51533166671
"972","NCM29","OUT013",2084.41711254507
"973","FDF17","OUT027",4841.92395940516
"974","FDE22","OUT017",2759.1738447834
"975","FDQ22","OUT017",585.363311272584
"976","FDS01","OUT013",3273.67741089663
"977","FDW35","OUT027",1501.77013938815
"978","FDJ33","OUT046",1971.45006505352
"979","NCF54","OUT035",3266.30053797698
"980","FDE09","OUT013",1380.13322607999
"981","NCE06","OUT045",2511.11211973829
"982","DRH49","OUT049",1264.4355241515
"983","FDY43","OUT045",2685.82402926761
"984","NCT05","OUT017",4180.53873706818
"985","FDZ34","OUT045",3558.52399794635
"986","FDL38","OUT017",1587.11149336752
"987","FDZ31","OUT017",3066.1353488237
"988","FDR14","OUT035",860.278569113304
"989","NCN54","OUT049",1248.23884828366
"990","NCC42","OUT027",3432.77731880189
"991","FDK08","OUT017",1678.11437960108
"992","FDP59","OUT013",1814.49241738534
"993","FDV22","OUT035",3113.75999052946
"994","FDD33","OUT035",3615.98233288492
"995","DRE60","OUT027",5416.79839630444
"996","FDK52","OUT046",3496.87321303478
"997","FDA02","OUT017",2016.90911651644
"998","FDM56","OUT049",1659.54889023664
"999","FDE57","OUT035",2011.98942178383
"1000","FDM32","OUT045",1327.34525265062
"1001","NCQ30","OUT027",2868.47711800948
"1002","FDQ27","OUT027",2677.74520155307
"1003","FDT60","OUT027",3052.82895183897
"1004","FDU43","OUT049",4127.80339954233
"1005","NCO55","OUT035",1824.0605744697
"1006","FDG02","OUT045",2585.21156783964
"1007","FDJ28","OUT013",3305.791377335
"1008","FDP40","OUT045",1585.51371182469
"1009","FDJ38","OUT045",3381.57107230104
"1010","NCC54","OUT017",4312.02214276424
"1011","NCZ41","OUT046",1944.02915946951
"1012","FDK38","OUT019",355.165673520581
"1013","FDU52","OUT013",2292.0592334559
"1014","FDC40","OUT046",1287.42592688829
"1015","NCR30","OUT017",1233.94644715788
"1016","NCN18","OUT017",2031.90754561546
"1017","FDB50","OUT035",1477.16405936023
"1018","FDG04","OUT013",3471.80271480797
"1019","FDR26","OUT035",2364.57191772834
"1020","NCT17","OUT018",2703.95015180264
"1021","FDX35","OUT027",4731.65850974454
"1022","FDS12","OUT046",2393.76743582406
"1023","NCZ29","OUT027",3350.36174317791
"1024","FDB38","OUT010",351.38822118697
"1025","FDP12","OUT013",762.889114401582
"1026","FDP22","OUT046",909.32291149735
"1027","FDS26","OUT018",4055.30271861498
"1028","FDR52","OUT046",3037.65131434503
"1029","DRJ13","OUT046",2471.83796404382
"1030","FDU48","OUT027",3215.04422121212
"1031","FDE29","OUT035",1109.40363196805
"1032","NCT29","OUT049",1877.30926683279
"1033","DRK37","OUT018",3287.98306855323
"1034","FDK55","OUT046",1244.32159524407
"1035","FDR07","OUT046",1839.71372451612
"1036","FDO21","OUT027",5871.4205625121
"1037","FDK46","OUT049",4466.51363596895
"1038","FDB12","OUT045",1703.99268559146
"1039","FDT31","OUT027",5048.8601798017
"1040","FDJ33","OUT045",1802.62891052208
"1041","FDC26","OUT027",2995.33323778791
"1042","NCQ02","OUT045",2904.86226373022
"1043","FDP08","OUT010",536.998811080284
"1044","FDB11","OUT027",4846.81443983383
"1045","FDV55","OUT013",2562.28939312052
"1046","FDW20","OUT049",2185.03276121389
"1047","NCJ18","OUT019",364.3379087509
"1048","FDC41","OUT018",1031.64122858026
"1049","FDE14","OUT027",2722.34038790194
"1050","FDG35","OUT013",2816.41305541544
"1051","FDF45","OUT035",1057.62312465779
"1052","FDS19","OUT027",2274.54165392536
"1053","FDS58","OUT019",383.933342430112
"1054","FDA26","OUT017",4551.12048033843
"1055","FDM32","OUT049",1331.74836840319
"1056","FDL45","OUT046",2178.14965551746
"1057","FDZ55","OUT049",2583.70292898593
"1058","FDY37","OUT049",2024.69517632613
"1059","FDO46","OUT046",2773.13716879163
"1060","FDQ60","OUT046",2243.18396109895
"1061","FDA19","OUT018",1774.78054863063
"1062","FDL15","OUT046",2430.9385284623
"1063","FDM10","OUT018",2624.0180882028
"1064","NCL05","OUT017",735.371225402251
"1065","DRK49","OUT010",136.893713883055
"1066","NCE18","OUT027",6040.77337846058
"1067","FDG40","OUT049",640.991172865189
"1068","DRI59","OUT045",3565.96821737519
"1069","FDK28","OUT035",4761.75508714244
"1070","NCD06","OUT019",161.651206966171
"1071","FDO11","OUT019",498.670837346539
"1072","FDK27","OUT046",1993.7695422105
"1073","FDT43","OUT027",1715.65915015956
"1074","FDD38","OUT018",1348.29192026261
"1075","FDA16","OUT049",4444.54690357624
"1076","FDL14","OUT027",4295.80449930903
"1077","NCM17","OUT049",819.392387697475
"1078","FDD20","OUT045",1910.70857619855
"1079","FDA40","OUT045",1363.89713983089
"1080","FDL43","OUT045",1283.53260360682
"1081","FDV15","OUT045",1993.33163181845
"1082","FDE52","OUT046",1358.44092726504
"1083","NCL17","OUT010",431.865147767079
"1084","NCJ31","OUT045",3429.39175421486
"1085","FDR60","OUT045",1110.9625498864
"1086","NCA18","OUT035",1713.01551920373
"1087","FDS21","OUT027",1985.09107355394
"1088","FDW09","OUT035",1195.7273232267
"1089","FDL26","OUT035",2631.26498928488
"1090","FDS47","OUT018",1279.21744097906
"1091","FDC39","OUT046",3306.45252172872
"1092","FDT51","OUT035",1817.81292619663
"1093","FDK40","OUT035",3932.93074270597
"1094","NCG19","OUT045",3464.11474945436
"1095","FDZ07","OUT046",1024.19876905831
"1096","FDF08","OUT027",2539.99464727239
"1097","FDO04","OUT013",820.592590762065
"1098","FDK41","OUT018",1157.19029850866
"1099","FDP15","OUT049",3673.52810371083
"1100","NCD43","OUT018",1527.48920352954
"1101","NCP18","OUT013",2471.64012761662
"1102","FDZ51","OUT046",1663.53198896649
"1103","DRH13","OUT035",1524.1141481105
"1104","FDF38","OUT045",607.787890344155
"1105","NCI43","OUT045",722.948320006038
"1106","FDM38","OUT027",1975.49229442418
"1107","FDS03","OUT013",1078.68356486673
"1108","DRJ47","OUT017",3058.39929788596
"1109","FDT50","OUT010",201.554157081925
"1110","FDV02","OUT046",2777.44921840377
"1111","NCG18","OUT017",1761.04569070036
"1112","FDW52","OUT046",3223.45722430928
"1113","FDS40","OUT035",691.733651075129
"1114","FDN31","OUT017",2994.47306954336
"1115","FDA37","OUT045",1792.96552262373
"1116","FDA15","OUT046",4103.25351910397
"1117","FDL39","OUT046",2694.84542370359
"1118","FDJ53","OUT045",1586.86285774662
"1119","FDX22","OUT013",3348.77204152634
"1120","NCZ42","OUT045",3967.02928118392
"1121","FDD56","OUT027",4501.69732828063
"1122","FDD40","OUT017",3106.69369244288
"1123","FDS50","OUT013",3970.51060052303
"1124","NCN14","OUT013",2958.12771201023
"1125","FDT15","OUT013",3256.1040764324
"1126","NCS18","OUT027",2655.60471273368
"1127","NCO26","OUT010",252.287472394906
