"","testing_bsm.Item_Identifier","testing_bsm.Outlet_Identifier","predict_lm"
"664","FDD33","OUT046",3689.51606852727
"665","FDW35","OUT013",785.66045090761
"666","FDJ36","OUT017",1734.1414020154
"667","FDV51","OUT035",2731.36138255619
"668","FDW36","OUT046",1775.31172931193
"669","FDH35","OUT046",2825.55358105205
"670","NCS30","OUT027",3485.31403818765
"671","FDN49","OUT017",741.305345747214
"672","FDL08","OUT018",3647.44828842847
"673","FDI09","OUT013",4076.08329969169
"674","FDP19","OUT018",1748.56886237287
"675","FDU21","OUT010",-1360.42973068359
"676","NCP41","OUT045",1788.77277633795
"677","FDY10","OUT013",1834.61853704319
"678","FDP12","OUT018",380.136158398107
"679","NCN26","OUT049",1882.01719067232
"680","FDK44","OUT013",2769.3392444162
"681","FDC28","OUT049",1798.50831458688
"682","FDJ41","OUT027",5634.01626424679
"683","NCT29","OUT035",2002.34203170528
"684","NCH42","OUT019",1665.75455032069
"685","FDU60","OUT018",2404.06704717193
"686","FDS02","OUT045",3089.89646608782
"687","FDC51","OUT046",2031.10079467592
"688","FDU03","OUT013",2888.4282910993
"689","FDX39","OUT045",3461.84148407917
"690","NCY05","OUT010",-1324.6142038444
"691","NCL06","OUT027",5505.55888037833
"692","FDD32","OUT035",1388.28605494208
"693","NCN41","OUT045",1998.61183912123
"694","NCX53","OUT049",2326.114320299
"695","FDU57","OUT019",465.012541442302
"696","FDQ23","OUT046",1764.44719157471
"697","FDQ52","OUT045",3919.00815660222
"698","FDC14","OUT045",850.164221453724
"699","FDY09","OUT035",2903.67744796231
"700","FDQ28","OUT045",2520.73803496568
"701","FDV25","OUT046",3595.97521051585
"702","FDJ07","OUT035",1963.92372635191
"703","DRB25","OUT049",1753.81765498019
"704","FDK52","OUT019",1610.0876974866
"705","FDY52","OUT027",2533.40191076954
"706","FDB28","OUT046",3135.26018064428
"707","FDT36","OUT035",670.148027889482
"708","FDV25","OUT017",3676.84793231191
"709","NCN07","OUT027",3551.08485392885
"710","FDC57","OUT017",3200.05206855314
"711","FDQ03","OUT018",3454.12008418624
"712","FDU23","OUT017",2811.16113531847
"713","NCX41","OUT035",3419.81772637101
"714","NCD06","OUT035",744.071715490563
"715","FDW08","OUT045",1751.85559143564
"716","NCU29","OUT017",2401.00158637368
"717","NCE06","OUT013",2472.14444730996
"718","FDV52","OUT010",-134.803114147977
"719","FDB02","OUT017",2943.81887760559
"720","NCR18","OUT045",776.995125269784
"721","FDK16","OUT049",1562.65116434741
"722","NCQ29","OUT010",2107.35129248054
"723","FDZ01","OUT019",-112.082420062131
"724","FDW27","OUT035",2503.44301701098
"725","FDD17","OUT018",3467.16455099669
"726","FDW39","OUT013",2833.34913025084
"727","DRH59","OUT045",1298.68415848279
"728","FDS52","OUT013",1653.23828862603
"729","FDU40","OUT027",4566.44336779997
"730","NCF54","OUT013",2699.61407987497
"731","FDH46","OUT045",1742.22499648403
"732","NCP14","OUT049",1631.43089168802
"733","FDH50","OUT049",3060.32737924685
"734","DRF15","OUT010",579.623275936775
"735","FDV27","OUT027",2925.41227974576
"736","NCJ06","OUT049",1941.55494143325
"737","FDN02","OUT018",3021.78718357215
"738","FDQ51","OUT049",879.559103333155
"739","FDQ07","OUT017",3598.1719175171
"740","FDS45","OUT049",1796.7156284591
"741","NCJ06","OUT045",1984.05100401592
"742","FDD36","OUT035",1994.29325955568
"743","FDY25","OUT045",3033.21127905044
"744","FDU52","OUT046",2468.16930878523
"745","DRK47","OUT017",3695.80287861809
"746","NCL30","OUT017",2049.76498348942
"747","FDN22","OUT035",3992.01375789109
"748","NCF30","OUT027",3388.73084344765
"749","FDK03","OUT035",4083.74137513803
"750","FDT45","OUT017",1025.60784909711
"751","NCC54","OUT027",5210.52580246088
"752","FDP08","OUT018",2815.74856393784
"753","FDU44","OUT046",2666.76717540745
"754","DRG39","OUT035",942.673663301554
"755","FDU32","OUT049",2083.98687588944
"756","FDY27","OUT049",2886.85548495394
"757","NCP54","OUT013",1921.84607287864
"758","NCZ41","OUT049",2057.62116385232
"759","DRL49","OUT013",2279.90970924145
"760","FDI05","OUT018",890.74721992434
"761","FDY56","OUT045",3674.33230292011
"762","DRC13","OUT013",2008.84462720218
"763","NCV29","OUT017",2939.16573717644
"764","FDR24","OUT049",1536.32645555978
"765","FDZ34","OUT018",2908.6658754124
"766","FDP37","OUT035",2064.55684363871
"767","FDX08","OUT027",4420.055479666
"768","FDS57","OUT045",2299.1846553567
"769","NCG18","OUT049",1673.79664544048
"770","FDK25","OUT018",2375.52323504296
"771","FDH53","OUT049",1385.55494777637
"772","DRI59","OUT018",3273.00115129984
"773","FDA52","OUT046",2769.41590241375
"774","FDT20","OUT010",-1176.49870762064
"775","FDE36","OUT019",735.547614530147
"776","FDI24","OUT017",2885.32770124849
"777","FDB28","OUT018",2844.71131581324
"778","FDV11","OUT017",2921.2966231834
"779","FDP01","OUT046",2523.43119063904
"780","FDD34","OUT027",4102.10934069926
"781","FDJ50","OUT027",2439.29167956756
"782","FDZ44","OUT013",1958.45411824606
"783","DRO59","OUT035",1313.95153665213
"784","DRB48","OUT045",771.53193770546
"785","FDR21","OUT018",2512.53641968257
"786","NCE42","OUT010",1805.50439679831
"787","FDO23","OUT046",1514.78096223383
"788","NCE30","OUT018",2981.08105684937
"789","FDQ22","OUT035",737.320062177141
"790","FDY01","OUT045",1892.86289719787
"791","FDS08","OUT017",2958.2417737975
"792","FDG28","OUT018",3592.70269246062
"793","FDQ51","OUT018",564.693273030264
"794","FDB05","OUT017",3950.83576763238
"795","FDO56","OUT049",1987.35506411464
"796","FDE02","OUT018",1261.5817297611
"797","FDN45","OUT017",3596.92564806805
"798","FDS09","OUT013",823.144832772262
"799","NCA54","OUT018",2543.47618485424
"800","FDP09","OUT010",1484.21063647146
"801","FDC53","OUT045",1700.85865655899
"802","NCM55","OUT017",3011.6936408628
"803","FDL09","OUT018",2372.48909696599
"804","FDA11","OUT019",-344.443201078831
"805","FDA50","OUT045",1560.21546737936
"806","FDC23","OUT017",3132.22739771103
"807","FDE22","OUT049",2632.09332601561
"808","FDD23","OUT046",3170.0488818219
"809","NCA29","OUT049",2763.52022910716
"810","FDK38","OUT046",2440.47343148923
"811","DRC13","OUT046",1984.95522464587
"812","NCP43","OUT049",2894.75207772007
"813","FDX28","OUT049",1602.99466404542
"814","FDF08","OUT049",1558.1516450679
"815","FDZ33","OUT046",2394.94651420793
"816","FDD10","OUT049",2927.57484064789
"817","FDO58","OUT017",2670.3236817134
"818","FDI50","OUT017",3774.47207735734
"819","FDO58","OUT045",2721.73470978863
"820","FDX08","OUT013",2940.72510802832
"821","NCK17","OUT010",-1239.96749560321
"822","FDF39","OUT035",4212.72198529929
"823","FDU45","OUT010",-84.032474353739
"824","NCJ18","OUT018",1462.02631351253
"825","DRC27","OUT019",1981.45478471325
"826","DRC25","OUT035",1435.60955399887
"827","FDU59","OUT035",2621.70643611706
"828","FDU28","OUT035",3030.04888341218
"829","NCP30","OUT046",674.516864066542
"830","FDB39","OUT018",642.314960484594
"831","FDE41","OUT013",1375.40739145522
"832","DRH11","OUT010",-995.748289893931
"833","FDA58","OUT045",3807.58954723798
"834","FDU50","OUT046",1864.80217249516
"835","FDM34","OUT013",2086.84014265258
"836","FDM44","OUT027",3186.8876348052
"837","FDR39","OUT045",2966.73882103196
"838","FDM25","OUT045",2923.49456320359
"839","FDQ49","OUT049",2612.85190220866
"840","DRH25","OUT018",607.149231259706
"841","FDM09","OUT027",4197.44144396294
"842","FDL44","OUT019",759.272756190937
"843","NCR42","OUT018",224.773481273548
"844","DRL59","OUT046",951.218821595477
"845","FDX43","OUT013",2701.4249934093
"846","DRK47","OUT010",1665.74474846918
"847","FDU48","OUT018",1857.05833728248
"848","FDY12","OUT045",905.912158715724
"849","NCN43","OUT018",1682.33392299101
"850","NCM55","OUT018",2596.89440927906
"851","FDQ21","OUT027",3459.1870045342
"852","FDX13","OUT035",4087.35095856056
"853","NCK30","OUT027",5410.79392085436
"854","FDG20","OUT049",2845.59434175526
"855","DRG27","OUT017",736.576790125913
"856","FDY14","OUT018",3872.9708324042
"857","FDP59","OUT035",1749.41724733559
"858","FDU60","OUT017",2811.64306899337
"859","NCC18","OUT019",620.718548802354
"860","DRJ39","OUT017",3554.58459745296
"861","FDS07","OUT049",1900.44468170604
"862","FDM08","OUT027",5045.02578995089
"863","FDP51","OUT045",2016.64589482225
"864","FDU16","OUT035",1364.34164897556
"865","FDH12","OUT013",1729.4026517951
"866","DRE48","OUT010",1248.08339288024
"867","NCL42","OUT027",5284.29494835868
"868","FDR21","OUT045",2887.40461121255
"869","NCW29","OUT035",2149.59175902161
"870","FDO11","OUT013",4012.09614986141
"871","NCM31","OUT049",2269.26294800364
"872","FDV35","OUT019",523.05700580571
"873","FDF58","OUT017",1161.01176623269
"874","NCE43","OUT049",2654.87768801974
"875","FDA02","OUT035",2367.54678502501
"876","DRL37","OUT010",-1185.0608168203
"877","FDR24","OUT018",1222.93592718275
"878","FDW59","OUT049",1473.24750697201
"879","FDS22","OUT049",863.253511291064
"880","FDW24","OUT017",970.138351064715
"881","FDU24","OUT035",1561.54515070735
"882","FDA21","OUT027",4473.33515517891
"883","FDH58","OUT027",3391.87749756969
"884","FDW36","OUT018",1422.67140939492
"885","FDI45","OUT027",4287.97056997854
"886","FDU01","OUT018",2720.17415056485
"887","FDF35","OUT027",3342.43843154264
"888","FDU43","OUT019",1889.24576387961
"889","FDE24","OUT019",387.803821457444
"890","FDK50","OUT049",2742.29034030656
"891","FDG31","OUT045",1121.35626753969
"892","FDC60","OUT045",1546.9144549698
"893","FDL36","OUT013",1482.99943505727
"894","FDP21","OUT013",3047.65398964144
"895","FDW16","OUT045",1509.54939408406
"896","FDX02","OUT017",3642.54389207561
"897","FDQ58","OUT027",3984.53961918789
"898","FDT51","OUT046",1854.50167247906
"899","FDD59","OUT049",1517.15274980163
"900","NCM42","OUT018",1424.49595253041
"901","FDA57","OUT018",432.736037621505
"902","FDZ48","OUT035",1879.20288783626
"903","FDE46","OUT045",2568.31437313761
"904","NCZ30","OUT019",5.48593504876359
"905","FDB56","OUT017",3107.84849832982
"906","FDA25","OUT027",3221.76024250036
"907","FDD20","OUT013",2042.44067740155
"908","FDL25","OUT013",1489.75663512672
"909","NCO18","OUT049",2833.11524995859
"910","FDJ45","OUT017",977.483302279053
"911","FDR12","OUT035",2813.77260049753
"912","NCF19","OUT010",-1175.36449367131
"913","FDK25","OUT046",2650.70358660904
"914","NCR17","OUT046",1855.48788658908
"915","FDC52","OUT046",2479.80651893869
"916","NCA54","OUT017",2917.88186749717
"917","FDR45","OUT010",1904.07897005692
"918","NCM19","OUT049",1859.24663963477
"919","FDF39","OUT027",5660.97653038538
"920","FDX23","OUT049",1677.04523140683
"921","FDD58","OUT027",3107.12142945595
"922","FDX28","OUT013",1552.76617281659
"923","NCD31","OUT013",2549.44207773506
"924","FDU57","OUT018",2114.72464323782
"925","FDI27","OUT046",800.73453623118
"926","NCM42","OUT046",1721.07948393971
"927","FDD32","OUT027",2857.05995429698
"928","FDI34","OUT013",3618.57141894201
"929","NCM29","OUT049",2143.0389047424
"930","FDG46","OUT018",1564.7949191325
"931","DRC01","OUT010",-1035.22458440377
"932","FDB15","OUT027",5575.92935563988
"933","NCA17","OUT027",3857.0631351196
"934","FDF10","OUT046",2340.72295899
"935","FDR26","OUT027",4326.43791122412
"936","FDI02","OUT049",1891.1291604176
"937","NCM54","OUT010",57.2784001642385
"938","FDF14","OUT013",2494.40167836885
"939","FDJ33","OUT010",-2.30456876285376
"940","FDM20","OUT035",3989.63488361524
"941","FDC03","OUT027",4571.82504034005
"942","NCX05","OUT046",1845.23023349059
"943","NCM41","OUT027",2956.9228809975
"944","NCU29","OUT010",475.669227121696
"945","FDQ59","OUT017",1486.5463570808
"946","FDH46","OUT010",-215.780567244577
"947","FDH09","OUT013",1183.91023342612
"948","NCD06","OUT045",743.918142209219
"949","FDC15","OUT035",2446.88385870536
"950","DRD37","OUT027",2260.83340646
"951","FDT28","OUT027",3834.95670788007
"952","FDR28","OUT027",4082.67225376631
"953","FDT38","OUT017",1488.95874076427
"954","FDV34","OUT027",2759.96365451788
"955","FDY52","OUT035",1054.05310637267
"956","FDB34","OUT013",1435.14971886755
"957","DRL23","OUT018",1465.2211192818
"958","DRB24","OUT046",2500.00341204881
"959","FDJ50","OUT046",1012.2699415571
"960","FDQ49","OUT035",2571.77044494562
"961","FDP20","OUT035",2100.06408359229
"962","FDV19","OUT027",4072.71578192183
"963","NCR54","OUT045",3114.75816469421
"964","FDO09","OUT010",2130.11251138197
"965","FDS57","OUT018",1986.45939779016
"966","FDN10","OUT049",1975.57707332606
"967","FDV23","OUT049",2078.4720893515
"968","FDY28","OUT049",3366.31593877924
"969","DRG51","OUT013",2614.63344863641
"970","FDD45","OUT019",-424.153295497202
"971","NCL18","OUT027",4398.34634294226
"972","NCM29","OUT013",2087.96678668123
"973","FDF17","OUT027",4579.3542706607
"974","FDE22","OUT017",2697.83936517821
"975","FDQ22","OUT017",771.079505939126
"976","FDS01","OUT013",2944.64628852581
"977","FDW35","OUT027",2264.95861843406
"978","FDJ33","OUT046",2015.8823078819
"979","NCF54","OUT035",2724.44925808771
"980","FDE09","OUT013",1835.76610666831
"981","NCE06","OUT045",2569.57095259883
"982","DRH49","OUT049",1391.19010979881
"983","FDY43","OUT045",2775.98297007345
"984","NCT05","OUT017",4108.1819580081
"985","FDZ34","OUT045",3290.99462261874
"986","FDL38","OUT017",1605.22843923928
"987","FDZ31","OUT017",3111.80118396289
"988","FDR14","OUT035",899.421965491084
"989","NCN54","OUT049",1306.43844261251
"990","NCC42","OUT027",3693.2936280486
"991","FDK08","OUT017",1743.06932341508
"992","FDP59","OUT013",1741.68977266332
"993","FDV22","OUT035",2605.79376752811
"994","FDD33","OUT035",3763.13534127452
"995","DRE60","OUT027",4993.87063622758
"996","FDK52","OUT046",3577.57817015643
"997","FDA02","OUT017",2406.29750287663
"998","FDM56","OUT049",1857.95825238841
"999","FDE57","OUT035",2369.58937273993
"1000","FDM32","OUT045",1599.11261300067
"1001","NCQ30","OUT027",3383.16963516091
"1002","FDQ27","OUT027",3170.93510429102
"1003","FDT60","OUT027",3501.69967774813
"1004","FDU43","OUT049",3902.78880970535
"1005","NCO55","OUT035",1715.70088128392
"1006","FDG02","OUT045",3176.91249142729
"1007","FDJ28","OUT013",3025.88628323764
"1008","FDP40","OUT045",1880.74244653937
"1009","FDJ38","OUT045",3152.55359745522
"1010","NCC54","OUT017",3817.5946744661
"1011","NCZ41","OUT046",2005.15183060705
"1012","FDK38","OUT019",537.345466572828
"1013","FDU52","OUT013",2443.87575964844
"1014","FDC40","OUT046",1265.15329020951
"1015","NCR30","OUT017",1195.22618986392
"1016","NCN18","OUT017",1737.28221058658
"1017","FDB50","OUT035",1331.23306309851
"1018","FDG04","OUT013",2996.05720176834
"1019","FDR26","OUT035",2878.10767019291
"1020","NCT17","OUT018",2687.52018633641
"1021","FDX35","OUT027",5089.9562989008
"1022","FDS12","OUT046",2019.70866895146
"1023","NCZ29","OUT027",3459.61539669823
"1024","FDB38","OUT010",738.313012798605
"1025","FDP12","OUT013",678.896419986047
"1026","FDP22","OUT046",879.40471523413
"1027","FDS26","OUT018",3808.62761838362
"1028","FDR52","OUT046",3035.24961601424
"1029","DRJ13","OUT046",2579.21528938725
"1030","FDU48","OUT027",3607.2873449294
"1031","FDE29","OUT035",972.38775288979
"1032","NCT29","OUT049",1984.30799222145
"1033","DRK37","OUT018",2706.17002351704
"1034","FDK55","OUT046",1484.39598629199
"1035","FDR07","OUT046",1609.26169894683
"1036","FDO21","OUT027",5086.2250113169
"1037","FDK46","OUT049",4199.19740856688
"1038","FDB12","OUT045",1775.87420420374
"1039","FDT31","OUT027",4550.80010861319
"1040","FDJ33","OUT045",2044.27101667475
"1041","FDC26","OUT027",3263.57641440625
"1042","NCQ02","OUT045",3007.48001278778
"1043","FDP08","OUT010",1152.70830230036
"1044","FDB11","OUT027",5222.34238528343
"1045","FDV55","OUT013",2377.19991370277
"1046","FDW20","OUT049",2079.52865180286
"1047","NCJ18","OUT019",-167.341542065637
"1048","FDC41","OUT018",884.216369223065
"1049","FDE14","OUT027",3198.56448317239
"1050","FDG35","OUT013",2995.70486917231
"1051","FDF45","OUT035",1079.89533733414
"1052","FDS19","OUT027",2782.9660676216
"1053","FDS58","OUT019",693.111409491832
"1054","FDA26","OUT017",3563.98103075426
"1055","FDM32","OUT049",1558.16678884688
"1056","FDL45","OUT046",2085.3602956397
"1057","FDZ55","OUT049",2671.35200786535
"1058","FDY37","OUT049",2410.14102970133
"1059","FDO46","OUT046",3103.33232518234
"1060","FDQ60","OUT046",1943.16887598857
"1061","FDA19","OUT018",1842.88238112532
"1062","FDL15","OUT046",2506.17954401004
"1063","FDM10","OUT018",3092.16080796753
"1064","NCL05","OUT017",793.101095657702
"1065","DRK49","OUT010",-1203.01689029876
"1066","NCE18","OUT027",5407.22715315582
"1067","FDG40","OUT049",646.524736229592
"1068","DRI59","OUT045",3633.51165391216
"1069","FDK28","OUT035",4068.98168372202
"1070","NCD06","OUT019",-1243.81549091365
"1071","FDO11","OUT019",2117.87600101481
"1072","FDK27","OUT046",1991.48085733679
"1073","FDT43","OUT027",2389.2697493594
"1074","FDD38","OUT018",1461.61641820772
"1075","FDA16","OUT049",3534.76837023878
"1076","FDL14","OUT027",4016.35648903849
"1077","NCM17","OUT049",767.643368255313
"1078","FDD20","OUT045",2145.13317876682
"1079","FDA40","OUT045",1500.14534902487
"1080","FDL43","OUT045",1357.24967263845
"1081","FDV15","OUT045",1698.13831240696
"1082","FDE52","OUT046",1495.74944881414
"1083","NCL17","OUT010",362.62228783053
"1084","NCJ31","OUT045",3713.70518023595
"1085","FDR60","OUT045",1352.00935599662
"1086","NCA18","OUT035",1846.20668361518
"1087","FDS21","OUT027",2567.06241349435
"1088","FDW09","OUT035",1372.00842640238
"1089","FDL26","OUT035",2570.6871149634
"1090","FDS47","OUT018",1146.83462966637
"1091","FDC39","OUT046",3222.88299645139
"1092","FDT51","OUT035",1887.68136042516
"1093","FDK40","OUT035",4205.62148805474
"1094","NCG19","OUT045",3649.52994737217
"1095","FDZ07","OUT046",1067.94390794987
"1096","FDF08","OUT027",2959.28509541889
"1097","FDO04","OUT013",916.474714244573
"1098","FDK41","OUT018",997.360931782649
"1099","FDP15","OUT049",4091.60274363989
"1100","NCD43","OUT018",1364.77603118646
"1101","NCP18","OUT013",2327.53468733405
"1102","FDZ51","OUT046",1537.94645121368
"1103","DRH13","OUT035",1811.94036910911
"1104","FDF38","OUT045",860.078609490846
"1105","NCI43","OUT045",871.53263038412
"1106","FDM38","OUT027",2425.65130961938
"1107","FDS03","OUT013",1064.38686449735
"1108","DRJ47","OUT017",2807.24311583634
"1109","FDT50","OUT010",-418.140421334081
"1110","FDV02","OUT046",2764.28081965296
"1111","NCG18","OUT017",1722.45792053801
"1112","FDW52","OUT046",2637.13544442905
"1113","FDS40","OUT035",680.394515061635
"1114","FDN31","OUT017",3152.5688502951
"1115","FDA37","OUT045",2130.30884991034
"1116","FDA15","OUT046",3998.78194100333
"1117","FDL39","OUT046",2896.38702902597
"1118","FDJ53","OUT045",1977.42482846331
"1119","FDX22","OUT013",3376.19222807638
"1120","NCZ42","OUT045",3828.08104115455
"1121","FDD56","OUT027",4290.23105949456
"1122","FDD40","OUT017",3186.68904356105
"1123","FDS50","OUT013",3488.34528890471
"1124","NCN14","OUT013",2895.60013368075
"1125","FDT15","OUT013",2932.85143438361
